,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
HM05_CO.bmp,0.64918023,0.3258018,0.23088709,0.2968249,0.18782736,0.0,0.122285455,0.034790643,0.0,0.06433455,0.23560551,0.5175422,0.55278534,0.0,0.3975673,0.42290285,0.09710024,0.1665269,0.22310483,0.04979181
HM05_FC.bmp,0.83527595,0.59690505,0.4624236,0.73937017,0.094890244,0.0,0.087958746,0.039718132,0.0,0.04017313,0.096755765,0.6006761,0.6366522,0.0,0.3321732,0.4066233,0.063034736,0.09846406,0.17162785,0.022528114
HM05_FO.bmp,0.7923889,0.7064242,0.19093134,0.7060574,0.22809443,0.0,0.22350141,0.92942035,1.0,0.21821511,0.2849993,0.22696519,0.2396532,1.0,0.58582777,0.010152627,0.9999199,0.7468801,0.14515269,0.069062434
HM05_HC.bmp,0.4595297,0.26407686,0.03457789,0.27779624,0.90195346,1.0,0.33582443,0.43343332,1.0,0.966978,0.52818173,0.32065454,0.7290677,0.0,0.24614495,0.81077194,0.064090595,0.2786691,0.5740466,0.13077605
HM05_HE.bmp,0.441777,0.21047902,0.33936694,0.30799228,0.86069083,1.0,0.42472175,0.9964323,0.0,0.92652917,0.6507196,0.50275,0.1736933,1.0,0.25226822,0.00733823,0.99991,0.77652293,0.09963598,0.07519552
HM05_HO.bmp,0.63476,0.33493283,0.118941255,0.23978564,0.9202379,1.0,0.34741342,0.8637329,1.0,0.9798482,0.7620613,0.39354986,0.22579113,1.0,0.1722498,0.017338594,0.9998233,0.82297385,0.102341965,0.0456728
HM05_NC.bmp,0.6763995,0.2952106,0.56906337,0.44869003,0.10102312,0.0,0.097658366,0.048998956,0.0,0.026998932,0.097707056,0.43148714,0.5886225,0.0,0.45903286,0.3948334,0.16367093,0.25911814,0.3529894,0.06449674
HM05_NO.bmp,0.61158156,0.31069344,0.6221714,0.45891404,0.09363583,0.0,0.10519464,0.0057072383,1.0,0.022827193,0.09678446,0.50370574,0.54888934,0.0,0.33717057,0.23000333,0.1864746,0.19891398,0.32425445,0.0518727
HM05_SC.bmp,0.77209175,0.48426396,0.5502292,0.63198936,0.06354002,0.0,0.10751758,0.00229234,0.0,0.008245911,0.08043201,0.4039223,0.5886541,0.0,0.37140048,0.36284235,0.02410009,0.38941422,0.10917309,0.04074659
HM05_SO.bmp,0.70071554,0.45263433,0.55842286,0.6815568,0.06934237,0.0,0.09235266,0.012536287,1.0,0.010994988,0.1503641,0.37226892,0.49336976,0.0,0.32354006,0.11178865,0.9545904,0.43028954,0.16418976,0.033168316
HM05_SUR.bmp,0.46005824,0.31952214,0.3185917,0.6949527,0.22854607,0.0,0.25339344,0.026026862,0.0,0.12528212,0.11001423,0.22004971,0.29269266,1.0,0.41535148,0.007983318,0.9999434,0.7046166,0.020114224,0.061993152
HM06_AC.bmp,0.38637623,0.16512199,0.6171201,0.28525907,0.7044889,1.0,0.51390016,0.4364288,1.0,0.57985145,0.5811145,0.4301299,0.38596165,1.0,0.5998799,0.19474442,0.9877537,0.44623262,0.095646575,0.048658304
HM06_AO.bmp,0.5156216,0.12017669,0.85890937,0.21153142,0.8610812,1.0,0.84342027,0.9124069,1.0,0.703787,0.62637043,0.15016963,0.21238135,1.0,0.30042982,0.010950567,0.9994425,0.5995699,0.015885998,0.26361042
HM06_CC.bmp,0.8655113,0.42787308,0.2192924,0.3131685,0.59467316,1.0,0.2536184,0.21024731,1.0,0.69645965,0.47652388,0.42134762,0.4827229,0.0,0.5393579,0.5635255,0.327907,0.1800818,0.1602434,0.028474294
HM06_CO.bmp,0.7936074,0.37064546,0.35421917,0.322136,0.41512194,0.0,0.14943554,0.00967801,1.0,0.47709432,0.30847147,0.31247896,0.3973908,1.0,0.5396518,0.109284304,0.9931405,0.8596403,0.13811062,0.053275395
HM06_DC.bmp,0.5635033,0.18714671,0.8724961,0.23300187,0.36539224,1.0,0.6304506,0.45758155,0.0,0.0844464,0.51510185,0.42232943,0.61207527,0.0,0.56459934,0.65561265,0.005298285,0.09101066,0.18090892,0.7182237
HM06_DO.bmp,0.46179196,0.1754805,0.7975927,0.25015607,0.8201545,1.0,0.75348103,0.98424256,0.0,0.6969539,0.56790966,0.7465474,0.34794316,1.0,0.35114434,0.015957415,0.99990404,0.6202206,0.046670236,0.8208627
HM06_FC.bmp,0.8959301,0.65529054,0.28746334,0.58792007,0.3410355,1.0,0.14139988,0.01935695,0.0,0.4214704,0.3974125,0.758975,0.58310056,0.0,0.42488575,0.82937557,0.30003008,0.18373984,0.29330108,0.04576053
HM06_FO.bmp,0.90189785,0.7096887,0.38411158,0.31618595,0.6932843,1.0,0.2842312,0.9521142,1.0,0.88314945,0.5380831,0.55151236,0.30704954,1.0,0.42841372,0.016759556,0.9998721,0.83912724,0.08874806,0.031797737
HM06_HC.bmp,0.5029594,0.39548123,0.13748345,0.2536688,0.92656255,0.0,0.51290286,0.4552109,1.0,0.98208356,0.711924,0.3370305,0.69073194,0.0,0.1842875,0.6258679,0.88011885,0.38557366,0.26263648,0.17172895
HM06_HE.bmp,0.86581117,0.8653383,0.020620748,0.36682948,0.91225857,0.0,0.32976806,0.9402258,0.0,0.9879908,0.7429962,0.118843965,0.21329263,1.0,0.08496147,0.01203916,0.99959797,0.6507263,0.05374781,0.02346823
HM06_HO.bmp,0.3564308,0.3479239,0.3647663,0.22125255,0.95159847,1.0,0.5650542,0.9829776,1.0,0.9850975,0.7661465,0.26063183,0.3062729,1.0,0.16621193,0.037883464,0.99981624,0.39564013,0.1182861,0.48878303
HM06_NC.bmp,0.8411172,0.39554787,0.2685224,0.35368767,0.13909572,0.0,0.11202817,0.022388026,1.0,0.093623854,0.301868,0.32454437,0.62733436,0.0,0.3312822,0.5704882,0.7351822,0.20339613,0.41193467,0.04671797
HM06_NO.bmp,0.7574992,0.36927724,0.20954457,0.31267127,0.17006075,0.0,0.12498732,0.015118576,1.0,0.13811533,0.17826916,0.23213442,0.533715,0.0,0.22862749,0.14417809,0.9962662,0.38522646,0.24381956,0.062162504
HM06_SO.bmp,0.82243043,0.58109176,0.28569084,0.22040641,0.7154509,1.0,0.51493555,0.8685931,1.0,0.8335289,0.73708034,0.71900547,0.38045183,1.0,0.47977892,0.027017904,0.9936732,0.3380935,0.21445271,0.4774503
HM06_SUR.bmp,0.8646696,0.6732868,0.12698004,0.6907825,0.24659719,1.0,0.21123274,0.20675288,0.0,0.3137761,0.25567874,0.137599,0.26527432,1.0,0.21061648,0.005857686,0.9995357,0.88346535,0.14545597,0.1329326
HM07_AC.bmp,0.5783982,0.19261539,0.3605023,0.28442723,0.22966686,0.0,0.2272481,0.0024902557,1.0,0.07874554,0.103341,0.26000756,0.66388935,1.0,0.27147517,0.42900923,0.05903417,0.21858689,0.14175844,0.07678816
HM07_AO.bmp,0.36383313,0.26718616,0.773151,0.33137202,0.56467867,1.0,0.37272584,0.9057803,1.0,0.37304503,0.13798018,0.22134873,0.21224225,1.0,0.2644017,0.007937112,0.9993106,0.8012479,0.12830125,0.16500251
HM07_CC.bmp,0.906243,0.80881196,0.4910325,0.46399134,0.13908264,0.0,0.14913091,0.044873476,0.0,0.11237822,0.2689234,0.6259533,0.6066268,0.0,0.20306292,0.4077861,0.24741314,0.21292576,0.09399745,0.059932314
HM07_CO.bmp,0.68625724,0.48023283,0.43924123,0.64409256,0.06993641,0.0,0.15817997,0.0027258797,1.0,0.031582672,0.08986106,0.249239,0.45735732,0.0,0.57079476,0.348585,0.80291593,0.24406587,0.015420475,0.16207696
HM07_DC.bmp,0.53455746,0.14606237,0.79023707,0.319794,0.11785506,1.0,0.28288853,0.17480007,0.0,0.03747221,0.17232797,0.8019491,0.60522616,0.0,0.3194126,0.43430144,0.69997746,0.29118875,0.16693535,0.38493392
HM07_DO.bmp,0.48753726,0.19407675,0.52938175,0.31973186,0.3291148,0.0,0.49815363,0.77968127,1.0,0.10746,0.17961289,0.58949244,0.38004845,1.0,0.53565747,0.037691403,0.98007363,0.849069,0.14639582,0.15878786
HM07_FC.bmp,0.91152185,0.8826197,0.17129083,0.57461154,0.058639374,0.0,0.111800216,0.0018390933,0.0,0.035164803,0.22632286,0.3359191,0.6157712,0.0,0.39125964,0.3341313,0.061130863,0.21463107,0.062124703,0.13754407
HM07_FO.bmp,0.80613875,0.5753489,0.4528527,0.51940364,0.52898353,1.0,0.31820115,0.62533724,1.0,0.3128056,0.20138563,0.17352745,0.22228077,1.0,0.2909451,0.0049909693,0.99999,0.8277201,0.13105355,0.10505668
HM07_HC.bmp,0.72027,0.35082567,0.13984385,0.2566618,0.66499674,1.0,0.3170828,0.16716765,1.0,0.66960394,0.54519767,0.5738001,0.63906604,0.0,0.41820076,0.7486962,0.11045176,0.31774536,0.065351166,0.14059933
HM07_HE.bmp,0.5230479,0.41103518,0.20579606,0.2862275,0.9037711,1.0,0.36864305,0.5470231,1.0,0.8926378,0.64574265,0.11494223,0.20011157,1.0,0.16274339,0.0104180975,0.9991999,0.76519704,0.009277458,0.23458357
HM07_HO.bmp,0.44368318,0.22215368,0.16402829,0.2685582,0.8955373,1.0,0.37732834,0.9985953,0.0,0.9743814,0.6589136,0.4072744,0.5435444,0.0,0.3139821,0.23872176,0.90347207,0.40719768,0.049726922,0.86658376
HM07_NC.bmp,0.5025997,0.3033251,0.34648618,0.3851359,0.255913,0.0,0.22863567,0.024436904,1.0,0.08587943,0.14150536,0.2132566,0.43113077,0.0,0.13813135,0.33113393,0.6023561,0.22039826,0.040773332,0.101453066
HM07_NO.bmp,0.56970423,0.2447113,0.30837145,0.43469772,0.11297366,0.0,0.17510395,0.00025424414,0.0,0.06317176,0.07182071,0.29989737,0.3715187,1.0,0.23630016,0.15985717,0.67981786,0.41852105,0.05843502,0.10152173
HM07_SC.bmp,0.6855037,0.27591902,0.6205684,0.4356518,0.31272382,0.0,0.28180113,0.0016399433,1.0,0.14742425,0.23426569,0.48203245,0.62023157,0.0,0.29733998,0.4553044,0.20322663,0.5119259,0.0722113,0.18746127
HM07_SO.bmp,0.76514095,0.22705507,0.83207166,0.45401037,0.21470504,0.0,0.22780563,0.02107772,0.0,0.14314583,0.20753638,0.6421788,0.31216085,1.0,0.46228057,0.048755217,0.9962436,0.90732616,0.115505144,0.22848965
HM07_SUR.bmp,0.7041932,0.5635183,0.30987775,0.666394,0.30972812,0.0,0.19747582,0.1531693,0.0,0.24768461,0.09198914,0.15797788,0.3292107,1.0,0.24130708,0.01862548,0.994499,0.69030964,0.07736328,0.16532692
HM08_AC.bmp,0.6996167,0.62018144,0.076800786,0.36947694,0.15522067,0.0,0.12118563,0.041770503,0.0,0.025131509,0.12435057,0.48479414,0.5852752,0.0,0.32252482,0.5441212,0.0053307335,0.12636556,0.523574,0.026489565
HM08_AO.bmp,0.4577792,0.3638457,0.31362724,0.35086688,0.5377404,0.0,0.50872,0.032592744,0.0,0.58503526,0.3453957,0.36677238,0.3838574,1.0,0.4157511,0.022176493,0.9991067,0.61698943,0.029307406,0.04288216
HM08_CC.bmp,0.79869866,0.5440821,0.18780637,0.46073213,0.6015056,0.0,0.21965916,0.19633757,1.0,0.3451619,0.33296993,0.44725326,0.6852605,0.0,0.31195214,0.8282013,0.0047604768,0.08225203,0.08708638,0.08296148
HM08_CO.bmp,0.8865662,0.8363855,0.06869077,0.3769879,0.25906622,0.0,0.14780049,0.09099439,0.0,0.4184118,0.60244924,0.38401338,0.6410229,0.0,0.62583417,0.6246134,0.052556295,0.19499452,0.7474656,0.05999913
HM08_DC.bmp,0.6746342,0.44722852,0.15957114,0.550231,0.14579938,1.0,0.1389687,0.027248189,0.0,0.044462245,0.07562522,0.7802645,0.6722071,0.0,0.3778265,0.3755104,0.008145046,0.14835055,0.5825787,0.030020216
HM08_DO.bmp,0.76989347,0.4271378,0.63960916,0.39254057,0.37108514,1.0,0.47685662,0.38813406,0.0,0.1505053,0.2745096,0.85671824,0.2612845,1.0,0.48422772,0.012926386,0.99965286,0.89814734,0.07094925,0.4335701
HM08_FC.bmp,0.8906194,0.84402966,0.2577153,0.5184461,0.11823619,0.0,0.13394381,0.028977314,0.0,0.035831194,0.11467018,0.4537648,0.37055925,0.0,0.09767641,0.2432939,0.02909304,0.2658825,0.21071127,0.1029687
HM08_FO.bmp,0.7455082,0.6569179,0.3885125,0.4240566,0.77487016,1.0,0.3133643,0.99628097,1.0,0.91345567,0.5858208,0.7390626,0.21283203,1.0,0.20685649,0.00906915,0.9998505,0.8094741,0.016695408,0.16051862
HM08_HC.bmp,0.64346457,0.6679198,0.17758398,0.24211612,0.86704135,1.0,0.35611996,0.16761927,0.0,0.9712881,0.67578214,0.262606,0.69996524,0.0,0.32178995,0.4567737,0.016931167,0.05496652,0.051242664,0.17140907
HM08_HE.bmp,0.88292384,0.7730192,0.34499615,0.4276806,0.6454789,0.0,0.29132396,0.9240045,0.0,0.9038143,0.283694,0.66211325,0.38874036,1.0,0.41961813,0.023733366,0.9990312,0.76456654,0.12435066,0.1404588
HM08_HO.bmp,0.6095317,0.5430359,0.23924232,0.29461336,0.91163796,1.0,0.4502028,0.9947583,1.0,0.98550725,0.7499153,0.16253401,0.28797996,1.0,0.071383566,0.02586604,0.9993438,0.7854233,0.055416737,0.2286791
HM08_NC.bmp,0.4692503,0.35737598,0.101272084,0.3991049,0.21040772,0.0,0.1627189,0.022056663,0.0,0.06665469,0.07265876,0.459365,0.6195874,0.0,0.35778937,0.62658626,0.038121812,0.051392782,0.39141846,0.028288556
HM08_NO.bmp,0.42331353,0.20720905,0.1894799,0.44366208,0.18630175,0.0,0.21708731,0.0012672009,0.0,0.03177882,0.09123862,0.3376068,0.48899537,0.0,0.29344672,0.32950163,0.7419234,0.31302586,0.51738113,0.04062645
HM08_SC.bmp,0.83083385,0.577678,0.39865968,0.5160936,0.161122,0.0,0.13297501,0.0967261,0.0,0.03400501,0.16594996,0.6687207,0.60087425,0.0,0.35247022,0.46724072,0.023118608,0.17887424,0.36469856,0.08788745
HM08_SO.bmp,0.8016243,0.4163683,0.71506274,0.30889627,0.25462458,1.0,0.44871864,0.025462693,0.0,0.12998284,0.18014768,0.61326355,0.43899035,1.0,0.32184774,0.21790098,0.9964946,0.6756689,0.047253642,0.71049494
HM08_SUR.bmp,0.81027883,0.51854956,0.19062823,0.5390038,0.3800175,0.0,0.14792836,0.0012044683,0.0,0.13650839,0.11216912,0.41892225,0.40705162,1.0,0.32610434,0.028465513,0.99435014,0.935986,0.26934782,0.08950205
HM09_AC.bmp,0.51817894,0.19514525,0.91283894,0.3534046,0.093832105,0.0,0.24998346,0.067252286,1.0,0.028786842,0.099352874,0.6626602,0.53546995,0.0,0.55094516,0.65871185,0.0026058585,0.17167433,0.69621754,0.15653837
HM09_AO.bmp,0.3566303,0.18589373,0.84701174,0.32267657,0.8496322,1.0,0.6026248,0.9883555,1.0,0.511366,0.7004033,0.34113678,0.28443548,1.0,0.29966488,0.024484977,0.99998987,0.7395558,0.06390267,0.04829931
HM09_CC.bmp,0.50825596,0.49468884,0.16616021,0.5289934,0.20347665,1.0,0.17548087,0.030548563,1.0,0.112832926,0.24787073,0.5944006,0.57414246,0.0,0.3331905,0.51659536,0.38359332,0.3970466,0.2823913,0.09715928
HM09_CO.bmp,0.55688035,0.3270955,0.16689968,0.55522573,0.1586855,0.0,0.16564614,0.043282494,1.0,0.081350364,0.24424931,0.54648155,0.52643126,0.0,0.46580523,0.39895335,0.78678995,0.4770497,0.29165584,0.14597593
HM09_DC.bmp,0.41853243,0.09934755,0.8963884,0.29807726,0.3846088,1.0,0.52765805,0.5236431,1.0,0.11613089,0.23378712,0.89086366,0.681683,1.0,0.39181903,0.6404999,0.04840129,0.22349887,0.4829297,0.52936786
HM09_DO.bmp,0.60815436,0.3053927,0.8473004,0.33695796,0.3601645,1.0,0.4680809,0.81216496,1.0,0.23208147,0.14320399,0.48358244,0.24110924,1.0,0.27374583,0.0058572753,0.99996614,0.959859,0.08413856,0.82962245
HM09_FC.bmp,0.85679024,0.70295876,0.2920883,0.6141785,0.12994194,0.0,0.115930416,0.025283404,1.0,0.06442423,0.23338144,0.78590024,0.6618319,0.0,0.5704056,0.4339661,0.29729807,0.13417359,0.17855582,0.050384343
HM09_FO.bmp,0.81185585,0.68203497,0.23103741,0.7546422,0.37941104,0.0,0.14299878,0.37805903,0.0,0.47860187,0.26823986,0.8392654,0.44849557,1.0,0.5021143,0.048106387,0.99868125,0.8305674,0.36538646,0.08834394
HM09_HC.bmp,0.48336923,0.33467752,0.09011819,0.24936391,0.8358196,0.0,0.3787842,0.9504176,1.0,0.96036,0.8649541,0.5133201,0.6797209,0.0,0.28820482,0.73697674,0.308806,0.4188456,0.06350665,0.12388307
HM09_HE.bmp,0.5740843,0.7061553,0.059660513,0.30696446,0.9198619,1.0,0.42352572,0.98900723,1.0,0.98578346,0.7096744,0.24017543,0.24001954,1.0,0.18643765,0.013061388,0.9999672,0.6989033,0.1300518,0.51187587
HM09_HO.bmp,0.30544308,0.31023094,0.122033864,0.2701885,0.9487112,1.0,0.5736462,0.61214924,1.0,0.9901603,0.81692797,0.32115167,0.19278975,1.0,0.23555169,0.0072151213,0.9999963,0.6613041,0.12036029,0.37201366
HM09_NC.bmp,0.4853987,0.271561,0.41355237,0.42385134,0.18535867,0.0,0.17608705,0.025781589,1.0,0.13585386,0.15493834,0.59261364,0.5593215,0.0,0.35913965,0.51917857,0.08400495,0.3019373,0.40386787,0.048551448
HM09_NO.bmp,0.45148376,0.17026186,0.40677544,0.4472847,0.15924828,0.0,0.14947227,0.0004292109,1.0,0.08197884,0.15333715,0.72116566,0.5244493,0.0,0.4653176,0.3629906,0.33172575,0.38907355,0.12898529,0.053226642
HM09_SC.bmp,0.6965009,0.35834885,0.2623229,0.43672124,0.1062395,0.0,0.18171288,0.03655152,1.0,0.04473607,0.07269001,0.8536994,0.56056243,0.0,0.38987955,0.434702,0.03726485,0.44794622,0.47597614,0.07871397
HM09_SO.bmp,0.76781744,0.19323136,0.78141177,0.31677037,0.18329872,0.0,0.1887898,0.019161187,1.0,0.07547706,0.11556441,0.8064952,0.510781,1.0,0.26311573,0.1500337,0.9928653,0.76534027,0.16737106,0.13243003
HM09_SUR.bmp,0.82886213,0.6780171,0.17410168,0.77082133,0.25055268,0.0,0.2227588,0.03313741,1.0,0.22237657,0.24229103,0.11065576,0.2691322,1.0,0.279176,0.008785539,0.9997999,0.76020366,0.15547177,0.109425396
HM10_AC.bmp,0.41570064,0.22017221,0.5182437,0.4097764,0.15954314,1.0,0.15419284,0.652634,1.0,0.04080237,0.20078874,0.76213956,0.69104934,0.0,0.26677948,0.41877994,0.00083720323,0.08308843,0.23186873,0.03676751
HM10_AO.bmp,0.27081636,0.12920024,0.9182441,0.28616497,0.6790024,1.0,0.83912295,0.9961463,0.0,0.6061695,0.7540882,0.4080981,0.36426756,1.0,0.58271074,0.012585495,0.9989812,0.55323917,0.08755475,0.34227538
HM10_CC.bmp,0.8500909,0.72466886,0.24761471,0.47736537,0.15448387,0.0,0.100895554,0.0131944865,1.0,0.044361677,0.07620348,0.3597646,0.5348448,0.0,0.19939224,0.21300939,0.12726282,0.12001507,0.123808205,0.052818447
HM10_CO.bmp,0.45846593,0.35930923,0.22421579,0.48962706,0.084066845,0.0,0.083640724,0.08987718,0.0,0.024540985,0.15848659,0.14844036,0.38154596,1.0,0.29176304,0.1361644,0.8671864,0.33877707,0.09054962,0.06378256
HM10_DC.bmp,0.36101195,0.16778082,0.88102394,0.2244303,0.47695684,1.0,0.55002284,0.80089384,1.0,0.23616199,0.25519282,0.31873804,0.3669031,1.0,0.43010774,0.039722797,0.9977108,0.8177634,0.19009589,0.7501512
HM10_DO.bmp,0.46429783,0.18027449,0.50835776,0.31033844,0.50204456,0.0,0.3877932,0.91770244,1.0,0.483235,0.19837812,0.21044666,0.26931348,1.0,0.32930946,0.00714874,0.99998367,0.8282978,0.01955088,0.8167905
HM10_FC.bmp,0.854299,0.7355799,0.2816947,0.62490255,0.16421178,0.0,0.14751782,0.004025819,0.0,0.07508749,0.19529717,0.35398507,0.5596912,0.0,0.2453788,0.47032332,0.0019925057,0.20191465,0.097593226,0.13524868
HM10_FO.bmp,0.73119724,0.355431,0.730928,0.5772853,0.33424434,1.0,0.6823455,0.89437854,1.0,0.15736452,0.21184659,0.27115974,0.2766496,1.0,0.27902436,0.008139463,0.9999882,0.787327,0.078923374,0.082956634
HM10_HC.bmp,0.35670206,0.18748952,0.13561474,0.27847624,0.806969,1.0,0.38952747,0.7941404,0.0,0.9147632,0.7811031,0.7078973,0.80439264,0.0,0.7559721,0.7746411,0.009840736,0.12902646,0.49443826,0.025090318
HM10_HE.bmp,0.48514286,0.55103266,0.26253405,0.29763383,0.94307005,1.0,0.66509956,0.8715197,1.0,0.98423,0.8592099,0.26276127,0.19858404,1.0,0.070795685,0.006089828,0.9999858,0.6793285,0.014084647,0.14360274
HM10_HO.bmp,0.39644605,0.2840734,0.16950503,0.2374186,0.9440657,1.0,0.57257205,0.98113626,0.0,0.98666686,0.8071245,0.016263707,0.15381911,1.0,0.13626404,0.008269646,0.9999839,0.5825686,0.2834303,0.8214439
HM10_NC.bmp,0.5635293,0.40432343,0.2247636,0.47247732,0.16906103,0.0,0.1288368,0.10832498,1.0,0.045206856,0.09108037,0.3713763,0.5797086,0.0,0.21256354,0.22410412,0.2620924,0.23682123,0.12067031,0.040900003
HM10_NO.bmp,0.4174154,0.19106318,0.14585653,0.3248815,0.18353926,0.0,0.13526557,0.013410269,1.0,0.08654746,0.1127368,0.4215837,0.3737665,1.0,0.28081995,0.03946736,0.9658302,0.51127553,0.04471141,0.06589139
HM10_SC.bmp,0.8829247,0.70244974,0.1959816,0.5095568,0.1324811,0.0,0.091389194,0.0004913967,1.0,0.02734935,0.07459892,0.43025282,0.52982223,0.0,0.22663328,0.21357796,0.00620719,0.123785056,0.081971124,0.06093776
HM10_SO.bmp,0.53014743,0.2591667,0.7134834,0.21759212,0.223386,1.0,0.48086956,0.2760096,1.0,0.22029851,0.3397214,0.6564078,0.6126648,0.0,0.33720922,0.3020813,0.9562527,0.15585636,0.07924845,0.39039198
HM10_SUR.bmp,0.8288956,0.6969331,0.27737322,0.4974778,0.30540884,0.0,0.27971783,0.11514255,1.0,0.25725278,0.20254335,0.26321375,0.24680449,1.0,0.19409896,0.015582638,0.99946564,0.9195924,0.21463372,0.08718525
HM11_AC.bmp,0.48469156,0.38498458,0.26103014,0.33733088,0.13863716,0.0,0.087593175,0.31074396,0.0,0.03952509,0.2882919,0.399933,0.6204319,0.0,0.37951857,0.56092054,0.024487667,0.11569794,0.5455531,0.030186
HM11_AO.bmp,0.37866172,0.20585258,0.77477777,0.23918657,0.29554486,0.0,0.28583232,0.29440513,0.0,0.14099528,0.26106843,0.09072858,0.47059003,1.0,0.38153666,0.032238517,0.9987935,0.59284925,0.04131957,0.24375594
HM11_CC.bmp,0.4876583,0.2808724,0.21531004,0.3221826,0.20562342,1.0,0.13600926,0.018933907,0.0,0.39098367,0.6266615,0.21348013,0.537148,0.0,0.48028788,0.41958326,0.119070336,0.27791372,0.3357648,0.021124227
HM11_CO.bmp,0.20849107,0.27694046,0.4008945,0.31428203,0.2675778,0.0,0.12868568,0.029234737,1.0,0.41796276,0.6752963,0.15396172,0.49473116,0.0,0.40786046,0.49373612,0.081796646,0.23627384,0.15763894,0.03940211
HM11_DC.bmp,0.46279314,0.25868073,0.5277912,0.33771357,0.11448479,0.0,0.12553214,0.12008272,0.0,0.032031253,0.20237958,0.45200652,0.6355136,0.0,0.4464925,0.56158155,0.16282469,0.085477866,0.41248327,0.07593803
HM11_DO.bmp,0.41551006,0.18225466,0.5573744,0.31837788,0.36894754,0.0,0.43013424,0.107562944,0.0,0.20846637,0.19271536,0.18591812,0.27461436,1.0,0.2991376,0.010764772,0.9999777,0.8134504,0.010269833,0.3317389
HM11_FC.bmp,0.9286166,0.75338954,0.31410176,0.54712576,0.089150004,0.0,0.071362376,0.007135218,0.0,0.0461883,0.18665388,0.5147813,0.55165976,0.0,0.27842045,0.31662473,0.11038358,0.31024534,0.23807606,0.057204075
HM11_FO.bmp,0.9202721,0.7747482,0.3045644,0.5016355,0.39003626,1.0,0.16100673,0.021782788,0.0,0.25444633,0.14024778,0.23171829,0.31337318,1.0,0.3382985,0.0135995895,0.99994767,0.9432235,0.12190496,0.15364157
HM11_HC.bmp,0.2527182,0.13476698,0.32449117,0.32137966,0.6517161,1.0,0.23870279,0.26680186,1.0,0.8387991,0.8292682,0.39207068,0.49076197,1.0,0.5149239,0.7587656,0.013717815,0.32710817,0.2980294,0.042638704
HM11_HE.bmp,0.5794106,0.33441636,0.344344,0.32602733,0.8447841,1.0,0.3176359,0.9816964,1.0,0.96422976,0.6448658,0.32291576,0.34200776,1.0,0.41908586,0.017946247,0.99995697,0.70311904,0.07256381,0.09804507
HM11_HO.bmp,0.25582737,0.25961992,0.1823816,0.27791187,0.91147333,1.0,0.3513642,0.99352163,1.0,0.966958,0.7371088,0.29057434,0.2358225,1.0,0.19593664,0.23472162,0.99770796,0.6272146,0.04553874,0.03459515
HM11_NC.bmp,0.28936434,0.20411602,0.333062,0.3221826,0.12400798,0.0,0.102929555,0.0019888596,1.0,0.09545829,0.3792338,0.18241885,0.41364247,0.0,0.27319407,0.51318103,0.0131541975,0.06285966,0.5330087,0.048319414
HM11_NO.bmp,0.34203914,0.41010493,0.37190726,0.31958094,0.18464911,1.0,0.09968591,0.009024359,1.0,0.23914137,0.3348119,0.18388118,0.4576122,0.0,0.33450094,0.1550024,0.6755377,0.28387922,0.41978562,0.028068012
HM11_SC.bmp,0.38617316,0.27771294,0.36179593,0.37975863,0.09451214,0.0,0.07458176,0.03545669,1.0,0.040553603,0.32232735,0.55041474,0.6042837,0.0,0.43729156,0.50088435,0.0042805653,0.10288493,0.33341134,0.027000882
HM11_SO.bmp,0.46230003,0.27003184,0.6589334,0.34397992,0.46709678,1.0,0.31192073,0.19662897,1.0,0.44013548,0.24014454,0.24778493,0.45342523,1.0,0.40648422,0.033301055,0.9995813,0.6379099,0.21272317,0.0847664
HM11_SUR.bmp,0.86590654,0.730138,0.2922192,0.4884697,0.383613,0.0,0.08911123,0.33235133,0.0,0.34366646,0.15964103,0.13680927,0.31272787,1.0,0.3673217,0.048414253,0.9971449,0.811102,0.1418242,0.045109026
OM01_AC.bmp,0.50370663,0.15032513,0.59203327,0.5932482,0.076223016,0.0,0.12753348,0.0040373816,1.0,0.018471785,0.26046357,0.4370669,0.54173,0.0,0.60411423,0.7368484,0.008015557,0.37162513,0.53815556,0.038909603
OM01_AO.bmp,0.27039227,0.095553055,0.73547816,0.34941563,0.23675798,0.0,0.12575006,0.3394974,0.0,0.04338964,0.39988574,0.61710066,0.44366905,1.0,0.36181697,0.12560971,0.997264,0.4423872,0.13055733,0.05865005
OM01_CC.bmp,0.7265097,0.54749054,0.21463726,0.6478475,0.07760158,0.0,0.10768112,0.0023495092,0.0,0.03836345,0.11789322,0.3827646,0.4405689,0.0,0.16398324,0.26801482,0.1816087,0.13571496,0.3104744,0.025239661
OM01_CO.bmp,0.62465966,0.345258,0.26485625,0.46527952,0.09653453,0.0,0.10411312,0.0011669458,0.0,0.11184166,0.12577116,0.32083282,0.40838984,0.0,0.2263679,0.119425885,0.9743192,0.4134063,0.42632172,0.022377782
OM01_DC.bmp,0.6990621,0.107650265,0.5749857,0.36502317,0.10150674,0.0,0.13466491,0.55147994,1.0,0.087500885,0.44277287,0.67277634,0.6681046,0.0,0.39980736,0.6268745,0.030825939,0.39140216,0.4268943,0.08305528
